"1330",IN_5_3-x:IN_6_3-x,6543500,7500
"1330",IN_6_3-x:IN_7_3-y,6551000,11600
"1597",IN_6_0:IN_6_3-x,7738800,29500
"1597",IN_6_3-x:IN_7_3-y,7768300,11500
"1597",IN_7_3-y:y-S1_0,7779800,52900
"1463",IN_4_0:IN_4_3-x,7109700,27600
"1463",IN_4_3-x:IN_5_3-x,7137300,56200
"1463",IN_5_3-x:IN_6_3-x,7193500,7500
"1463",IN_6_3-x:IN_7_3-y,7201000,11600
"1463",IN_7_3-y:y-S1_0,7212600,52900
"1463",y-S1_0:z-x,7265500,98400
"1463",z-x:IN_1_3-x,7363900,8800
"1463",IN_1_3-x:IN_2_3-x,7372700,2200
"1463",IN_2_3-x:IN_3_3-x,7374900,3000
"1463",IN_3_3-x:IN_4_3-x,7377900,2200
"1463",IN_4_3-x:IN_5_3-x,7380100,56300
"1463",IN_5_3-x:IN_6_3-x,7436400,7500
"1463",IN_6_3-x:IN_7_3-y,7443900,11600
"1463",IN_7_3-y:y-S1_0,7455500,52900
"1463",y-S1_0:y-S2_0,7508400,1300
"1463",y-S2_0:y-S3_0,7509700,1300
"1464",IN_6_0:IN_6_3-x,7109700,32700
"1464",IN_6_3-x:IN_7_3-y,7142400,11500
"1464",IN_7_3-y:y-S1_0,7153900,52900
"3",IN_7_0:IN_7_3-y,37200,21800
"3",IN_7_3-y:y-S1_0,59000,52800
"3",y-S1_0:z-x,111800,98400
"3",z-x:IN_1_3-x,210200,8800
"3",IN_1_3-x:IN_2_3-x,219000,2200
"3",IN_2_3-x:IN_3_3-x,221200,3000
"3",IN_3_3-x:IN_4_3-x,224200,2200
"3",IN_4_3-x:IN_5_3-x,226400,56300
"3",IN_5_3-x:IN_6_3-x,282700,7500
"3",IN_6_3-x:IN_7_3-y,290200,11600
"3",IN_7_3-y:y-S1_0,301800,52900
"3",y-S1_0:y-S2_0,354700,1300
"3",y-S2_0:y-S3_0,356000,1300
"65",IN_3_0:IN_3_3-x,354200,26200
"65",IN_3_3-x:IN_4_3-x,380400,2100
"65",IN_4_3-x:IN_5_3-x,382500,56300
"65",IN_5_3-x:IN_6_3-x,438800,7500
"65",IN_6_3-x:IN_7_3-y,446300,11600
"65",IN_7_3-y:y-S1_0,457900,52900
"5648",IN_6_0:IN_6_3-x,27605100,29400
"5648",IN_6_3-x:IN_7_3-y,27634500,11500
"5648",IN_7_3-y:y-S1_0,27646000,52900
"5648",y-S1_0:y-S2_0,27698900,1300
"5648",y-S2_0:z-x,27700200,100900
"5648",z-x:IN_1_3-x,27801100,8800
"5648",IN_1_3-x:IN_2_3-x,27809900,2200
"5648",IN_2_3-x:IN_3_3-x,27812100,3000
"5648",IN_3_3-x:IN_4_3-x,27815100,2200
"5648",IN_4_3-x:IN_5_3-x,27817300,56300
"5648",IN_5_3-x:IN_6_3-x,27873600,7500
"5648",IN_6_3-x:IN_7_3-y,27881100,11600
"5648",IN_7_3-y:y-S1_0,27892700,52900
"5648",y-S1_0:y-S2_0,27945600,1300
"5648",y-S2_0:y-S3_0,27946900,1300
"5515",IN_6_0:IN_6_3-x,26980400,27200
"5515",IN_6_3-x:IN_7_3-y,27007600,11500
"5515",IN_7_3-y:y-S1_0,27019100,52900
"5515",y-S1_0:z-x,27072000,98400
"5515",z-x:IN_1_3-x,27170400,8800
"5515",IN_1_3-x:IN_2_3-x,27179200,2200
"5515",IN_2_3-x:IN_3_3-x,27181400,3000
"5515",IN_3_3-x:IN_4_3-x,27184400,2200
"5515",IN_4_3-x:IN_5_3-x,27186600,56300
"5515",IN_5_3-x:IN_6_3-x,27242900,7500
"5515",IN_6_3-x:IN_7_3-y,27250400,11600
"5515",IN_7_3-y:y-S1_0,27262000,52900
"5515",y-S1_0:y-S2_0,27314900,1300
"5515",y-S2_0:y-S3_0,27316200,1300
"4090",IN_2_0:IN_2_3-x,20033200,230000
"4090",IN_2_3-x:IN_3_3-x,20263200,2900
"4090",IN_3_3-x:IN_4_3-x,20266100,2200
"4090",IN_4_3-x:IN_5_3-x,20268300,56300
"4090",IN_5_3-x:IN_6_3-x,20324600,7500
"4090",IN_6_3-x:IN_7_3-y,20332100,11600
"8274",IN_4_0:IN_4_3-x,40551500,27600
"8274",IN_4_3-x:IN_5_3-x,40579100,56200
"8274",IN_5_3-x:IN_6_3-x,40635300,7500
"8274",IN_6_3-x:IN_7_3-y,40642800,11600
"7910",IN_4_0:IN_4_3-x,38745500,27600
"7910",IN_4_3-x:IN_5_3-x,38773100,56200
"7910",IN_5_3-x:IN_6_3-x,38829300,7500
"7910",IN_6_3-x:IN_7_3-y,38836800,11600
"8141",IN_4_0:IN_4_3-x,39869100,27600
"8141",IN_4_3-x:IN_5_3-x,39896700,56200
"8141",IN_5_3-x:IN_6_3-x,39952900,7500
"8141",IN_6_3-x:IN_7_3-y,39960400,11600
"2661",IN_2_0:IN_2_3-x,12935600,230000
"2661",IN_2_3-x:IN_3_3-x,13165600,2900
"2661",IN_3_3-x:IN_4_3-x,13168500,2200
"2661",IN_4_3-x:IN_5_3-x,13170700,56300
"2661",IN_5_3-x:IN_6_3-x,13227000,7500
"2661",IN_6_3-x:IN_7_3-y,13234500,11600
"2794",IN_2_0:IN_2_3-x,13592400,230000
"2794",IN_2_3-x:IN_3_3-x,13822400,2900
"2794",IN_3_3-x:IN_4_3-x,13825300,2200
"2794",IN_4_3-x:IN_5_3-x,13827500,56300
"2794",IN_5_3-x:IN_6_3-x,13883800,7500
"2794",IN_6_3-x:IN_7_3-y,13891300,11600
"7302",IN_7_0:IN_7_3-y,35733000,22900
"7302",IN_7_3-y:y-S1_0,35755900,52800
"7302",y-S1_0:y-S2_0,35808700,1300
"7302",y-S2_0:z-x,35810000,100900
"7302",z-x:IN_1_3-x,35910900,8800
"7302",IN_1_3-x:IN_2_3-x,35919700,2200
"7302",IN_2_3-x:IN_3_3-x,35921900,3000
"7302",IN_3_3-x:IN_4_3-x,35924900,2200
"7302",IN_4_3-x:IN_5_3-x,35927100,56300
"7302",IN_5_3-x:IN_6_3-x,35983400,7500
"7302",IN_6_3-x:IN_7_3-y,35990900,11600
"7302",IN_7_3-y:y-S1_0,36002500,52900
"7302",y-S1_0:y-S2_0,36055400,1300
"7302",y-S2_0:y-S3_0,36056700,1300
"3380",IN_5_0:IN_5_3-x,16507300,38700
"3380",IN_5_3-x:IN_6_3-x,16546000,7400
"3380",IN_6_3-x:IN_7_3-y,16553400,11600
"7568",IN_4_0:IN_4_3-x,37094800,29100
"7568",IN_4_3-x:IN_5_3-x,37123900,56200
"7568",IN_5_3-x:IN_6_3-x,37180100,7500
"7568",IN_6_3-x:IN_7_3-y,37187600,11600
"7568",IN_7_3-y:y-S1_0,37199200,52900
"431",IN_2_0:IN_2_3-x,2089900,230000
"431",IN_2_3-x:IN_3_3-x,2319900,2900
"431",IN_3_3-x:IN_4_3-x,2322800,2200
"431",IN_4_3-x:IN_5_3-x,2325000,56300
"431",IN_5_3-x:IN_6_3-x,2381300,7500
"431",IN_6_3-x:IN_7_3-y,2388800,11600
"7435",IN_7_0:IN_7_3-y,36374700,27500
"7435",IN_7_3-y:y-S1_0,36402200,52800
"7435",y-S1_0:y-S2_0,36455000,1300
"7435",y-S2_0:z-x,36456300,299700
"7435",z-x:IN_1_3-x,36756000,8800
"7435",IN_1_3-x:IN_2_3-x,36764800,2200
"7435",IN_2_3-x:IN_3_3-x,36767000,3000
"7435",IN_3_3-x:IN_4_3-x,36770000,2200
"7435",IN_4_3-x:IN_5_3-x,36772200,56300
"7435",IN_5_3-x:IN_6_3-x,36828500,7500
"7435",IN_6_3-x:IN_7_3-y,36836000,11600
"7435",IN_7_3-y:y-S1_0,36847600,52900
"7435",y-S1_0:y-S2_0,36900500,1300
"7435",y-S2_0:y-S3_0,36901800,1300
"5038",IN_4_0:IN_4_3-x,24663800,27600
"5038",IN_4_3-x:IN_5_3-x,24691400,56200
"5038",IN_5_3-x:IN_6_3-x,24747600,7500
"5038",IN_6_3-x:IN_7_3-y,24755100,11600
"5038",IN_7_3-y:y-S1_0,24766700,52900
"5038",y-S1_0:z-x,24819600,98400
"5038",z-x:IN_1_3-x,24918000,8800
"5038",IN_1_3-x:IN_2_3-x,24926800,2200
"5038",IN_2_3-x:IN_3_3-x,24929000,3000
"5038",IN_3_3-x:IN_4_3-x,24932000,2200
"5038",IN_4_3-x:IN_5_3-x,24934200,56300
"5038",IN_5_3-x:IN_6_3-x,24990500,7500
"5038",IN_6_3-x:IN_7_3-y,24998000,11600
"5038",IN_7_3-y:y-S1_0,25009600,52900
"5038",y-S1_0:y-S2_0,25062500,1300
"5038",y-S2_0:y-S3_0,25063800,1300
"697",IN_2_0:IN_2_3-x,3367800,230000
"697",IN_2_3-x:IN_3_3-x,3597800,2900
"697",IN_3_3-x:IN_4_3-x,3600700,2200
"697",IN_4_3-x:IN_5_3-x,3602900,56300
"697",IN_5_3-x:IN_6_3-x,3659200,7500
"697",IN_6_3-x:IN_7_3-y,3666700,11600
"2409",IN_2_0:IN_2_3-x,11728000,242700
"2409",IN_2_3-x:IN_3_3-x,11970700,2900
"2409",IN_3_3-x:IN_4_3-x,11973600,2200
"2409",IN_4_3-x:IN_5_3-x,11975800,56300
"2409",IN_5_3-x:IN_6_3-x,12032100,7500
"2409",IN_6_3-x:IN_7_3-y,12039600,11600
"564",IN_2_0:IN_2_3-x,2718100,230000
"564",IN_2_3-x:IN_3_3-x,2948100,2900
"564",IN_3_3-x:IN_4_3-x,2951000,2200
"564",IN_4_3-x:IN_5_3-x,2953200,56300
"564",IN_5_3-x:IN_6_3-x,3009500,7500
"564",IN_6_3-x:IN_7_3-y,3017000,11600
"4939",IN_1_0:IN_1_3-x,24172300,67300
"4939",IN_1_3-x:IN_2_3-x,24239600,2100
"4939",IN_2_3-x:IN_3_3-x,24241700,3000
"4939",IN_3_3-x:IN_4_3-x,24244700,2200
"4939",IN_4_3-x:IN_5_3-x,24246900,56300
"4939",IN_5_3-x:IN_6_3-x,24303200,7500
"4939",IN_6_3-x:IN_7_3-y,24310700,11600
"1950",IN_2_0:IN_2_3-x,9448000,230000
"1950",IN_2_3-x:IN_3_3-x,9678000,2900
"1950",IN_3_3-x:IN_4_3-x,9680900,2200
"1950",IN_4_3-x:IN_5_3-x,9683100,56300
"1950",IN_5_3-x:IN_6_3-x,9739400,7500
"1950",IN_6_3-x:IN_7_3-y,9746900,11600
"4806",IN_1_0:IN_1_3-x,23515400,63400
"4806",IN_1_3-x:IN_2_3-x,23578800,2100
"4806",IN_2_3-x:IN_3_3-x,23580900,3000
"4806",IN_3_3-x:IN_4_3-x,23583900,2200
"4806",IN_4_3-x:IN_5_3-x,23586100,56300
"4806",IN_5_3-x:IN_6_3-x,23642400,7500
"4806",IN_6_3-x:IN_7_3-y,23649900,11600
"67",IN_2_0:IN_2_3-x,354200,233900
"67",IN_2_3-x:IN_3_3-x,588100,2900
"67",IN_3_3-x:IN_4_3-x,591000,2200
"67",IN_4_3-x:IN_5_3-x,593200,56300
"67",IN_5_3-x:IN_6_3-x,649500,7500
"67",IN_6_3-x:IN_7_3-y,657000,11600
"67",IN_7_3-y:y-S1_0,668600,52900
"4",IN_2_0:IN_2_3-x,37200,230000
"4",IN_2_3-x:IN_3_3-x,267200,2900
"4",IN_3_3-x:IN_4_3-x,270100,2200
"4",IN_4_3-x:IN_5_3-x,272300,56300
"4",IN_5_3-x:IN_6_3-x,328600,7500
"4",IN_6_3-x:IN_7_3-y,336100,11600
"4",IN_7_3-y:y-S1_0,347700,52900
"4",y-S1_0:z-x,400600,98400
"4",z-x:IN_1_3-x,499000,8800
"4",IN_1_3-x:IN_2_3-x,507800,2200
"4",IN_2_3-x:IN_3_3-x,510000,3000
"4",IN_3_3-x:IN_4_3-x,513000,2200
"4",IN_4_3-x:IN_5_3-x,515200,56300
"4",IN_5_3-x:IN_6_3-x,571500,7500
"4",IN_6_3-x:IN_7_3-y,579000,11600
"4",IN_7_3-y:y-S1_0,590600,52900
"4",y-S1_0:y-S2_0,643500,1300
"4",y-S2_0:y-S3_0,644800,1300
"66",IN_7_0:IN_7_3-y,354200,27800
"66",IN_7_3-y:y-S1_0,382000,52800
"8500",IN_3_0:IN_3_3-x,41590100,22300
"8500",IN_3_3-x:IN_4_3-x,41612400,2100
"8500",IN_4_3-x:IN_5_3-x,41614500,56300
"8500",IN_5_3-x:IN_6_3-x,41670800,7500
"8500",IN_6_3-x:IN_7_3-y,41678300,11600
"8633",IN_3_0:IN_3_3-x,42249100,22300
"8633",IN_3_3-x:IN_4_3-x,42271400,2100
"8633",IN_4_3-x:IN_5_3-x,42273500,56300
"8633",IN_5_3-x:IN_6_3-x,42329800,7500
"8633",IN_6_3-x:IN_7_3-y,42337300,11600
"8766",IN_3_0:IN_3_3-x,42910000,22300
"8766",IN_3_3-x:IN_4_3-x,42932300,2100
"8766",IN_4_3-x:IN_5_3-x,42934400,56300
"8766",IN_5_3-x:IN_6_3-x,42990700,7500
"8766",IN_6_3-x:IN_7_3-y,42998200,11600
"2181",IN_2_0:IN_2_3-x,10558300,230000
"2181",IN_2_3-x:IN_3_3-x,10788300,2900
"2181",IN_3_3-x:IN_4_3-x,10791200,2200
"2181",IN_4_3-x:IN_5_3-x,10793400,56300
"2181",IN_5_3-x:IN_6_3-x,10849700,7500
"2181",IN_6_3-x:IN_7_3-y,10857200,11600
"6236",IN_6_0:IN_6_3-x,30528300,27200
"6236",IN_6_3-x:IN_7_3-y,30555500,11500
"8899",IN_3_0:IN_3_3-x,43547200,28300
"8899",IN_3_3-x:IN_4_3-x,43575500,2100
"8899",IN_4_3-x:IN_5_3-x,43577600,56300
"8899",IN_5_3-x:IN_6_3-x,43633900,7500
"8899",IN_6_3-x:IN_7_3-y,43641400,11600
"6369",IN_6_0:IN_6_3-x,31155400,35700
"6369",IN_6_3-x:IN_7_3-y,31191100,11500
"6103",IN_6_0:IN_6_3-x,29847500,32300
"6103",IN_6_3-x:IN_7_3-y,29879800,11500
"6103",IN_7_3-y:y-S1_0,29891300,52900
"3608",IN_3_0:IN_3_3-x,17670700,22300
"3608",IN_3_3-x:IN_4_3-x,17693000,2100
"3608",IN_4_3-x:IN_5_3-x,17695100,56300
"3608",IN_5_3-x:IN_6_3-x,17751400,7500
"3608",IN_6_3-x:IN_7_3-y,17758900,11600
"5039",IN_6_0:IN_6_3-x,24663800,33400
"5039",IN_6_3-x:IN_7_3-y,24697200,11500
"5039",IN_7_3-y:y-S1_0,24708700,52900
"5039",y-S1_0:y-S2_0,24761600,1300
"5039",y-S2_0:z-x,24762900,100900
"5039",z-x:IN_1_3-x,24863800,8800
"5039",IN_1_3-x:IN_2_3-x,24872600,2200
"5039",IN_2_3-x:IN_3_3-x,24874800,3000
"5039",IN_3_3-x:IN_4_3-x,24877800,2200
"5039",IN_4_3-x:IN_5_3-x,24880000,56300
"5039",IN_5_3-x:IN_6_3-x,24936300,7500
"5039",IN_6_3-x:IN_7_3-y,24943800,11600
"5039",IN_7_3-y:y-S1_0,24955400,52900
"5039",y-S1_0:y-S2_0,25008300,1300
"5039",y-S2_0:y-S3_0,25009600,1300
"7569",IN_6_0:IN_6_3-x,37094800,27200
"7569",IN_6_3-x:IN_7_3-y,37122000,11500
"7301",IN_3_0:IN_3_3-x,35733000,22300
"7301",IN_3_3-x:IN_4_3-x,35755300,2100
"7301",IN_4_3-x:IN_5_3-x,35757400,56300
"7301",IN_5_3-x:IN_6_3-x,35813700,7500
"7301",IN_6_3-x:IN_7_3-y,35821200,11600
"430",IN_7_0:IN_7_3-y,2089900,21800
"430",IN_7_3-y:y-S1_0,2111700,52800
"430",y-S1_0:y-S2_0,2164500,1300
"430",y-S2_0:z-x,2165800,100900
"430",z-x:IN_1_3-x,2266700,8800
"430",IN_1_3-x:IN_2_3-x,2275500,2200
"430",IN_2_3-x:IN_3_3-x,2277700,3000
"430",IN_3_3-x:IN_4_3-x,2280700,2200
"430",IN_4_3-x:IN_5_3-x,2282900,56300
"430",IN_5_3-x:IN_6_3-x,2339200,7500
"430",IN_6_3-x:IN_7_3-y,2346700,11600
"430",IN_7_3-y:y-S1_0,2358300,52900
"430",y-S1_0:y-S2_0,2411200,1300
"430",y-S2_0:y-S3_0,2412500,1300
"7567",IN_1_0:IN_1_3-x,37058500,63000
"7567",IN_1_3-x:IN_2_3-x,37121500,2100
"7567",IN_2_3-x:IN_3_3-x,37123600,3000
"7567",IN_3_3-x:IN_4_3-x,37126600,2200
"7567",IN_4_3-x:IN_5_3-x,37128800,56300
"7567",IN_5_3-x:IN_6_3-x,37185100,7500
"7567",IN_6_3-x:IN_7_3-y,37192600,11600
"7434",IN_3_0:IN_3_3-x,36374700,26100
"7434",IN_3_3-x:IN_4_3-x,36400800,2100
"7434",IN_4_3-x:IN_5_3-x,36402900,56300
"7434",IN_5_3-x:IN_6_3-x,36459200,7500
"7434",IN_6_3-x:IN_7_3-y,36466700,11600
"7434",IN_7_3-y:y-S1_0,36478300,52900
"696",IN_7_0:IN_7_3-y,3367800,21800
"563",IN_7_0:IN_7_3-y,2718100,21800
"4938",IN_5_0:IN_5_3-x,24172300,39700
"4938",IN_5_3-x:IN_6_3-x,24212000,7400
"4938",IN_6_3-x:IN_7_3-y,24219400,11600
"4938",IN_7_3-y:y-S1_0,24231000,52900
"6238",IN_7_0:IN_7_3-y,30528300,21800
"4805",IN_5_0:IN_5_3-x,23515400,34800
"4805",IN_5_3-x:IN_6_3-x,23550200,7400
"4805",IN_6_3-x:IN_7_3-y,23557600,11600
"4805",IN_7_3-y:y-S1_0,23569200,52900
"1951",IN_5_0:IN_5_3-x,9448000,33400
"1951",IN_5_3-x:IN_6_3-x,9481400,7400
"1951",IN_6_3-x:IN_7_3-y,9488800,11600
"68",IN_5_0:IN_5_3-x,354200,44100
"68",IN_5_3-x:IN_6_3-x,398300,7400
"68",IN_6_3-x:IN_7_3-y,405700,11600
"5",IN_5_0:IN_5_3-x,37200,33400
"5",IN_5_3-x:IN_6_3-x,70600,7400
"5",IN_6_3-x:IN_7_3-y,78000,11600
"8632",IN_6_0:IN_6_3-x,42249100,27200
"8632",IN_6_3-x:IN_7_3-y,42276300,11500
"8765",IN_6_0:IN_6_3-x,42910000,30300
"8765",IN_6_3-x:IN_7_3-y,42940300,11500
"8765",IN_7_3-y:y-S1_0,42951800,52900
"6104",IN_3_0:IN_3_3-x,29847500,23800
"6104",IN_3_3-x:IN_4_3-x,29871300,2100
"6104",IN_4_3-x:IN_5_3-x,29873400,56300
"6104",IN_5_3-x:IN_6_3-x,29929700,7500
"6104",IN_6_3-x:IN_7_3-y,29937200,11600
"6237",IN_3_0:IN_3_3-x,30528300,22300
"6237",IN_3_3-x:IN_4_3-x,30550600,2100
"6237",IN_4_3-x:IN_5_3-x,30552700,56300
"6237",IN_5_3-x:IN_6_3-x,30609000,7500
"6237",IN_6_3-x:IN_7_3-y,30616500,11600
"8898",IN_6_0:IN_6_3-x,43547200,27200
"8898",IN_6_3-x:IN_7_3-y,43574400,11500
"3607",IN_6_0:IN_6_3-x,17670700,27200
"3607",IN_6_3-x:IN_7_3-y,17697900,11500
"2182",IN_5_0:IN_5_3-x,10558300,34700
"2182",IN_5_3-x:IN_6_3-x,10593000,7400
"2182",IN_6_3-x:IN_7_3-y,10600400,11600
"4804",IN_2_0:IN_2_3-x,23515400,230700
"4804",IN_2_3-x:IN_3_3-x,23746100,2900
"4804",IN_3_3-x:IN_4_3-x,23749000,2200
"4804",IN_4_3-x:IN_5_3-x,23751200,56300
"4804",IN_5_3-x:IN_6_3-x,23807500,7500
"4804",IN_6_3-x:IN_7_3-y,23815000,11600
"4804",IN_7_3-y:y-S1_0,23826600,52900
"7304",IN_5_0:IN_5_3-x,35733000,33400
"7304",IN_5_3-x:IN_6_3-x,35766400,7400
"7304",IN_6_3-x:IN_7_3-y,35773800,11600
"695",IN_3_0:IN_3_3-x,3367800,23900
"695",IN_3_3-x:IN_4_3-x,3391700,2100
"695",IN_4_3-x:IN_5_3-x,3393800,56300
"695",IN_5_3-x:IN_6_3-x,3450100,7500
"695",IN_6_3-x:IN_7_3-y,3457600,11600
"2407",IN_3_0:IN_3_3-x,11728000,58700
"2407",IN_3_3-x:IN_4_3-x,11786700,2100
"2407",IN_4_3-x:IN_5_3-x,11788800,56300
"2407",IN_5_3-x:IN_6_3-x,11845100,7500
"2407",IN_6_3-x:IN_7_3-y,11852600,11600
"2407",IN_7_3-y:y-S1_0,11864200,52900
"562",IN_3_0:IN_3_3-x,2718100,22300
"562",IN_3_3-x:IN_4_3-x,2740400,2100
"562",IN_4_3-x:IN_5_3-x,2742500,56300
"562",IN_5_3-x:IN_6_3-x,2798800,7500
"562",IN_6_3-x:IN_7_3-y,2806300,11600
"4937",IN_2_0:IN_2_3-x,24172300,230000
"4937",IN_2_3-x:IN_3_3-x,24402300,2900
"4937",IN_3_3-x:IN_4_3-x,24405200,2200
"4937",IN_4_3-x:IN_5_3-x,24407400,56300
"4937",IN_5_3-x:IN_6_3-x,24463700,7500
"4937",IN_6_3-x:IN_7_3-y,24471200,11600
"6106",IN_2_0:IN_2_3-x,29847500,232500
"6106",IN_2_3-x:IN_3_3-x,30080000,2900
"6106",IN_3_3-x:IN_4_3-x,30082900,2200
"6106",IN_4_3-x:IN_5_3-x,30085100,56300
"6106",IN_5_3-x:IN_6_3-x,30141400,7500
"6106",IN_6_3-x:IN_7_3-y,30148900,11600
"6239",IN_2_0:IN_2_3-x,30528300,230000
"6239",IN_2_3-x:IN_3_3-x,30758300,2900
"6239",IN_3_3-x:IN_4_3-x,30761200,2200
"6239",IN_4_3-x:IN_5_3-x,30763400,56300
"6239",IN_5_3-x:IN_6_3-x,30819700,7500
"6239",IN_6_3-x:IN_7_3-y,30827200,11600
"6239",IN_7_3-y:y-S1_0,30838800,52900
"6239",y-S1_0:z-x,30891700,98400
"6239",z-x:IN_1_3-x,30990100,8800
"6239",IN_1_3-x:IN_2_3-x,30998900,2200
"6239",IN_2_3-x:IN_3_3-x,31001100,3000
"6239",IN_3_3-x:IN_4_3-x,31004100,2200
"6239",IN_4_3-x:IN_5_3-x,31006300,56300
"6239",IN_5_3-x:IN_6_3-x,31062600,7500
"6239",IN_6_3-x:IN_7_3-y,31070100,11600
"6239",IN_7_3-y:y-S1_0,31081700,52900
"6239",y-S1_0:y-S2_0,31134600,1300
"6239",y-S2_0:y-S3_0,31135900,1300
"8636",IN_5_0:IN_5_3-x,42249100,33400
"8636",IN_5_3-x:IN_6_3-x,42282500,7400
"8636",IN_6_3-x:IN_7_3-y,42289900,11600
"69",IN_1_0:IN_1_3-x,354200,63000
"69",IN_1_3-x:IN_2_3-x,417200,2100
"69",IN_2_3-x:IN_3_3-x,419300,3000
"69",IN_3_3-x:IN_4_3-x,422300,2200
"69",IN_4_3-x:IN_5_3-x,424500,56300
"69",IN_5_3-x:IN_6_3-x,480800,7500
"69",IN_6_3-x:IN_7_3-y,488300,11600
"8769",IN_5_0:IN_5_3-x,42910000,33400
"8769",IN_5_3-x:IN_6_3-x,42943400,7400
"8769",IN_6_3-x:IN_7_3-y,42950800,11600
"6",IN_1_0:IN_1_3-x,37200,63000
"6",IN_1_3-x:IN_2_3-x,100200,2100
"6",IN_2_3-x:IN_3_3-x,102300,3000
"6",IN_3_3-x:IN_4_3-x,105300,2200
"6",IN_4_3-x:IN_5_3-x,107500,56300
"6",IN_5_3-x:IN_6_3-x,163800,7500
"6",IN_6_3-x:IN_7_3-y,171300,11600
"6",IN_7_3-y:y-S1_0,182900,52900
"6",y-S1_0:z-x,235800,98400
"6",z-x:IN_1_3-x,334200,8800
"6",IN_1_3-x:IN_2_3-x,343000,2200
"6",IN_2_3-x:IN_3_3-x,345200,3000
"6",IN_3_3-x:IN_4_3-x,348200,2200
"6",IN_4_3-x:IN_5_3-x,350400,56300
"6",IN_5_3-x:IN_6_3-x,406700,7500
"6",IN_6_3-x:IN_7_3-y,414200,11600
"6",IN_7_3-y:y-S1_0,425800,52900
"6",y-S1_0:y-S2_0,478700,1300
"6",y-S2_0:y-S3_0,480000,1300
"8502",IN_2_0:IN_2_3-x,41590100,230800
"8502",IN_2_3-x:IN_3_3-x,41820900,2900
"8502",IN_3_3-x:IN_4_3-x,41823800,2200
"8502",IN_4_3-x:IN_5_3-x,41826000,56300
"8502",IN_5_3-x:IN_6_3-x,41882300,7500
"8502",IN_6_3-x:IN_7_3-y,41889800,11600
"8502",IN_7_3-y:y-S1_0,41901400,52900
"8635",IN_2_0:IN_2_3-x,42249100,230000
"8635",IN_2_3-x:IN_3_3-x,42479100,2900
"8635",IN_3_3-x:IN_4_3-x,42482000,2200
"8635",IN_4_3-x:IN_5_3-x,42484200,56300
"8635",IN_5_3-x:IN_6_3-x,42540500,7500
"8635",IN_6_3-x:IN_7_3-y,42548000,11600
"6105",IN_7_0:IN_7_3-y,29847500,22700
"6105",IN_7_3-y:y-S1_0,29870200,52800
"1209",IN_5_0:IN_5_3-x,5866200,38700
"1209",IN_5_3-x:IN_6_3-x,5904900,7400
"1209",IN_6_3-x:IN_7_3-y,5912300,11600
"7438",IN_1_0:IN_1_3-x,36374700,63000
"7438",IN_1_3-x:IN_2_3-x,36437700,2100
"7438",IN_2_3-x:IN_3_3-x,36439800,3000
"7438",IN_3_3-x:IN_4_3-x,36442800,2200
"7438",IN_4_3-x:IN_5_3-x,36445000,56300
"7438",IN_5_3-x:IN_6_3-x,36501300,7500
"7438",IN_6_3-x:IN_7_3-y,36508800,11600
"3606",IN_4_0:IN_4_3-x,17670700,27600
"3606",IN_4_3-x:IN_5_3-x,17698300,56200
"3606",IN_5_3-x:IN_6_3-x,17754500,7500
"3606",IN_6_3-x:IN_7_3-y,17762000,11600
"3739",IN_4_0:IN_4_3-x,18322300,28000
"3739",IN_4_3-x:IN_5_3-x,18350300,56200
"3739",IN_5_3-x:IN_6_3-x,18406500,7500
"3739",IN_6_3-x:IN_7_3-y,18414000,11600
"3739",IN_7_3-y:y-S1_0,18425600,52900
"7305",IN_1_0:IN_1_3-x,35733000,63000
"7305",IN_1_3-x:IN_2_3-x,35796000,2100
"7305",IN_2_3-x:IN_3_3-x,35798100,3000
"7305",IN_3_3-x:IN_4_3-x,35801100,2200
"7305",IN_4_3-x:IN_5_3-x,35803300,56300
"7305",IN_5_3-x:IN_6_3-x,35859600,7500
"7305",IN_6_3-x:IN_7_3-y,35867100,11600
"4803",IN_7_0:IN_7_3-y,23515400,26600
"4803",IN_7_3-y:y-S1_0,23542000,52800
"7303",IN_2_0:IN_2_3-x,35733000,230100
"7303",IN_2_3-x:IN_3_3-x,35963100,2900
"7303",IN_3_3-x:IN_4_3-x,35966000,2200
"7303",IN_4_3-x:IN_5_3-x,35968200,56300
"7303",IN_5_3-x:IN_6_3-x,36024500,7500
"7303",IN_6_3-x:IN_7_3-y,36032000,11600
"4936",IN_7_0:IN_7_3-y,24172300,21800
"7436",IN_2_0:IN_2_3-x,36374700,366000
"7436",IN_2_3-x:IN_3_3-x,36740700,2900
"7436",IN_3_3-x:IN_4_3-x,36743600,2200
"7436",IN_4_3-x:IN_5_3-x,36745800,56300
"7436",IN_5_3-x:IN_6_3-x,36802100,7500
"7436",IN_6_3-x:IN_7_3-y,36809600,11600
"7436",IN_7_3-y:y-S1_0,36821200,52900
"6107",IN_5_0:IN_5_3-x,29847500,33400
"6107",IN_5_3-x:IN_6_3-x,29880900,7400
"6107",IN_6_3-x:IN_7_3-y,29888300,11600
"6107",IN_7_3-y:y-S1_0,29899900,52900
"6107",y-S1_0:z-x,29952800,100200
"6107",z-x:IN_1_3-x,30053000,8800
"6107",IN_1_3-x:IN_2_3-x,30061800,2200
"6107",IN_2_3-x:IN_3_3-x,30064000,3000
